,anio,municipio_nombre,municipio_id,sexo,intervalo_peso,nacidos_cantidad,centroide_lat,centroide_lon
6429,2017,Guaminí,06399,Masculino,3500 y más,21,-36.8905500665858,-62.4187740896092
6430,2017,Hipólito Yrigoyen,06406,Masculino,1000-1499,1,-36.2593312232241,-61.6600936665535
6431,2017,Hipólito Yrigoyen,06406,Masculino,1500-1999,1,-36.2593312232241,-61.6600936665535
6432,2017,Hipólito Yrigoyen,06406,Masculino,2000-2499,5,-36.2593312232241,-61.6600936665535
6433,2017,Hipólito Yrigoyen,06406,Masculino,2500-2999,15,-36.2593312232241,-61.6600936665535
6434,2017,Hipólito Yrigoyen,06406,Masculino,3000-3499,32,-36.2593312232241,-61.6600936665535
6435,2017,Hipólito Yrigoyen,06406,Masculino,3500 y más,19,-36.2593312232241,-61.6600936665535
6436,2017,Hurlingham,06408,Masculino,1000-1499,9,-34.5992140053733,-58.6496943606349
6437,2017,Hurlingham,06408,Masculino,1500-1999,15,-34.5992140053733,-58.6496943606349
6438,2017,Hurlingham,06408,Masculino,2000-2499,52,-34.5992140053733,-58.6496943606349
6439,2017,Hurlingham,06408,Masculino,2500-2999,161,-34.5992140053733,-58.6496943606349
6440,2017,Hurlingham,06408,Masculino,3000-3499,435,-34.5992140053733,-58.6496943606349
6441,2017,Hurlingham,06408,Masculino,3500 y más,506,-34.5992140053733,-58.6496943606349
6442,2017,Hurlingham,06408,Masculino,500-999,2,-34.5992140053733,-58.6496943606349
6443,2017,Hurlingham,06408,Masculino,Ignorado,32,-34.5992140053733,-58.6496943606349
6444,2017,Ituzaingó,06410,Masculino,1000-1499,17,-34.6360018167543,-58.6887583352667
6445,2017,Ituzaingó,06410,Masculino,1500-1999,10,-34.6360018167543,-58.6887583352667
6446,2017,Ituzaingó,06410,Masculino,2000-2499,53,-34.6360018167543,-58.6887583352667
6447,2017,Ituzaingó,06410,Masculino,2500-2999,135,-34.6360018167543,-58.6887583352667
6448,2017,Ituzaingó,06410,Masculino,3000-3499,386,-34.6360018167543,-58.6887583352667
6449,2017,Ituzaingó,06410,Masculino,3500 y más,386,-34.6360018167543,-58.6887583352667
6450,2017,Ituzaingó,06410,Masculino,500-999,4,-34.6360018167543,-58.6887583352667
6451,2017,Ituzaingó,06410,Masculino,Ignorado,16,-34.6360018167543,-58.6887583352667
6452,2017,José C. Paz,06412,Masculino,1000-1499,20,-34.5118758903445,-58.7776710941743
6453,2017,José C. Paz,06412,Masculino,1500-1999,33,-34.5118758903445,-58.7776710941743
6454,2017,José C. Paz,06412,Masculino,2000-2499,143,-34.5118758903445,-58.7776710941743
6455,2017,José C. Paz,06412,Masculino,2500-2999,382,-34.5118758903445,-58.7776710941743
6456,2017,José C. Paz,06412,Masculino,3000-3499,1099,-34.5118758903445,-58.7776710941743
6457,2017,José C. Paz,06412,Masculino,3500 y más,1231,-34.5118758903445,-58.7776710941743
6458,2017,José C. Paz,06412,Masculino,500-999,16,-34.5118758903445,-58.7776710941743
6459,2017,José C. Paz,06412,Masculino,Ignorado,43,-34.5118758903445,-58.7776710941743
6460,2017,Junín,06413,Masculino,1000-1499,14,-34.546128336039,-61.0054940705488
6461,2017,Junín,06413,Masculino,1500-1999,27,-34.546128336039,-61.0054940705488
6462,2017,Junín,06413,Masculino,2000-2499,48,-34.546128336039,-61.0054940705488
6463,2017,Junín,06413,Masculino,2500-2999,137,-34.546128336039,-61.0054940705488
6464,2017,Junín,06413,Masculino,3000-3499,299,-34.546128336039,-61.0054940705488
6465,2017,Junín,06413,Masculino,3500 y más,240,-34.546128336039,-61.0054940705488
6466,2017,Junín,06413,Masculino,500-999,8,-34.546128336039,-61.0054940705488
6467,2017,Junín,06413,Masculino,Ignorado,8,-34.546128336039,-61.0054940705488
6468,2017,La Matanza,06427,Masculino,1000-1499,101,-34.7701647288425,-58.625448693896
6469,2017,La Matanza,06427,Masculino,1500-1999,240,-34.7701647288425,-58.625448693896
6470,2017,La Matanza,06427,Masculino,2000-2499,539,-34.7701647288425,-58.625448693896
6471,2017,La Matanza,06427,Masculino,2500-2999,1816,-34.7701647288425,-58.625448693896
6472,2017,La Matanza,06427,Masculino,3000-3499,4580,-34.7701647288425,-58.625448693896
6473,2017,La Matanza,06427,Masculino,3500 y más,5381,-34.7701647288425,-58.625448693896
6474,2017,La Matanza,06427,Masculino,500-999,58,-34.7701647288425,-58.625448693896
6475,2017,La Matanza,06427,Masculino,Ignorado,251,-34.7701647288425,-58.625448693896
6476,2017,La Matanza,06427,Masculino,Menor a 500,5,-34.7701647288425,-58.625448693896
6477,2017,La Plata,06441,Masculino,1000-1499,35,-35.0034938071388,-58.0180274991075
6478,2017,La Plata,06441,Masculino,1500-1999,94,-35.0034938071388,-58.0180274991075
6479,2017,La Plata,06441,Masculino,2000-2499,316,-35.0034938071388,-58.0180274991075
6480,2017,La Plata,06441,Masculino,2500-2999,974,-35.0034938071388,-58.0180274991075
6481,2017,La Plata,06441,Masculino,3000-3499,2379,-35.0034938071388,-58.0180274991075
6482,2017,La Plata,06441,Masculino,3500 y más,2260,-35.0034938071388,-58.0180274991075
6483,2017,La Plata,06441,Masculino,500-999,19,-35.0034938071388,-58.0180274991075
6484,2017,La Plata,06441,Masculino,Ignorado,64,-35.0034938071388,-58.0180274991075
6485,2017,Lanús,06434,Masculino,1000-1499,13,-34.7057824914421,-58.3954484986823
6486,2017,Lanús,06434,Masculino,1500-1999,50,-34.7057824914421,-58.3954484986823
6487,2017,Lanús,06434,Masculino,2000-2499,160,-34.7057824914421,-58.3954484986823
6488,2017,Lanús,06434,Masculino,2500-2999,498,-34.7057824914421,-58.3954484986823
6489,2017,Lanús,06434,Masculino,3000-3499,1234,-34.7057824914421,-58.3954484986823
6490,2017,Lanús,06434,Masculino,3500 y más,1240,-34.7057824914421,-58.3954484986823
6491,2017,Lanús,06434,Masculino,500-999,7,-34.7057824914421,-58.3954484986823
6492,2017,Lanús,06434,Masculino,Ignorado,41,-34.7057824914421,-58.3954484986823
6493,2017,Laprida,06448,Masculino,1500-1999,1,-37.5155525089772,-60.7680626719213
6494,2017,Laprida,06448,Masculino,2000-2499,2,-37.5155525089772,-60.7680626719213
6495,2017,Laprida,06448,Masculino,2500-2999,14,-37.5155525089772,-60.7680626719213
6496,2017,Laprida,06448,Masculino,3000-3499,28,-37.5155525089772,-60.7680626719213
6497,2017,Laprida,06448,Masculino,3500 y más,34,-37.5155525089772,-60.7680626719213
6498,2017,Laprida,06448,Masculino,Ignorado,9,-37.5155525089772,-60.7680626719213
6499,2017,Las Flores,06455,Masculino,1000-1499,1,-36.0157017377305,-59.1769657671576
6500,2017,Las Flores,06455,Masculino,1500-1999,3,-36.0157017377305,-59.1769657671576
6501,2017,Las Flores,06455,Masculino,2000-2499,10,-36.0157017377305,-59.1769657671576
6502,2017,Las Flores,06455,Masculino,2500-2999,27,-36.0157017377305,-59.1769657671576
6503,2017,Las Flores,06455,Masculino,3000-3499,76,-36.0157017377305,-59.1769657671576
6504,2017,Las Flores,06455,Masculino,3500 y más,67,-36.0157017377305,-59.1769657671576
6505,2017,Las Flores,06455,Masculino,Ignorado,2,-36.0157017377305,-59.1769657671576
6506,2017,Leandro N. Alem,06462,Masculino,1000-1499,1,-34.497956349747,-61.6129309245572
6507,2017,Leandro N. Alem,06462,Masculino,1500-1999,2,-34.497956349747,-61.6129309245572
6508,2017,Leandro N. Alem,06462,Masculino,2000-2499,4,-34.497956349747,-61.6129309245572
6509,2017,Leandro N. Alem,06462,Masculino,2500-2999,25,-34.497956349747,-61.6129309245572
6510,2017,Leandro N. Alem,06462,Masculino,3000-3499,47,-34.497956349747,-61.6129309245572
6511,2017,Leandro N. Alem,06462,Masculino,3500 y más,41,-34.497956349747,-61.6129309245572
6512,2017,Lezama,06466,Masculino,2000-2499,2,-35.8494190496267,-57.89575256553
6513,2017,Lezama,06466,Masculino,2500-2999,4,-35.8494190496267,-57.89575256553
6514,2017,Lezama,06466,Masculino,3000-3499,15,-35.8494190496267,-57.89575256553
6515,2017,Lezama,06466,Masculino,3500 y más,15,-35.8494190496267,-57.89575256553
6516,2017,Lezama,06466,Masculino,Ignorado,1,-35.8494190496267,-57.89575256553
6517,2017,Lincoln,06469,Masculino,1000-1499,3,-35.070384883326,-61.6827618200122
6518,2017,Lincoln,06469,Masculino,1500-1999,3,-35.070384883326,-61.6827618200122
6519,2017,Lincoln,06469,Masculino,2000-2499,7,-35.070384883326,-61.6827618200122
6520,2017,Lincoln,06469,Masculino,2500-2999,46,-35.070384883326,-61.6827618200122
6521,2017,Lincoln,06469,Masculino,3000-3499,120,-35.070384883326,-61.6827618200122
6522,2017,Lincoln,06469,Masculino,3500 y más,120,-35.070384883326,-61.6827618200122
6523,2017,Lincoln,06469,Masculino,500-999,2,-35.070384883326,-61.6827618200122
6524,2017,Lincoln,06469,Masculino,Ignorado,7,-35.070384883326,-61.6827618200122
6525,2017,Lobería,06476,Masculino,1000-1499,1,-38.0897033467581,-58.6939656644915
6526,2017,Lobería,06476,Masculino,1500-1999,2,-38.0897033467581,-58.6939656644915
6527,2017,Lobería,06476,Masculino,2000-2499,3,-38.0897033467581,-58.6939656644915
6528,2017,Lobería,06476,Masculino,2500-2999,22,-38.0897033467581,-58.6939656644915
6529,2017,Lobería,06476,Masculino,3000-3499,43,-38.0897033467581,-58.6939656644915
6530,2017,Lobería,06476,Masculino,3500 y más,37,-38.0897033467581,-58.6939656644915
6531,2017,Lobos,06483,Masculino,1000-1499,3,-35.2195598528609,-59.1458071242931
6532,2017,Lobos,06483,Masculino,1500-1999,4,-35.2195598528609,-59.1458071242931
6533,2017,Lobos,06483,Masculino,2000-2499,9,-35.2195598528609,-59.1458071242931
6534,2017,Lobos,06483,Masculino,2500-2999,38,-35.2195598528609,-59.1458071242931
6535,2017,Lobos,06483,Masculino,3000-3499,126,-35.2195598528609,-59.1458071242931
6536,2017,Lobos,06483,Masculino,3500 y más,133,-35.2195598528609,-59.1458071242931
6537,2017,Lobos,06483,Masculino,Ignorado,5,-35.2195598528609,-59.1458071242931
6538,2017,Lomas De Zamora,06490,Masculino,1000-1499,31,-34.7554643393452,-58.4240829326534
6539,2017,Lomas De Zamora,06490,Masculino,1500-1999,74,-34.7554643393452,-58.4240829326534
6540,2017,Lomas De Zamora,06490,Masculino,2000-2499,227,-34.7554643393452,-58.4240829326534
6541,2017,Lomas De Zamora,06490,Masculino,2500-2999,777,-34.7554643393452,-58.4240829326534
6542,2017,Lomas De Zamora,06490,Masculino,3000-3499,2207,-34.7554643393452,-58.4240829326534
6543,2017,Lomas De Zamora,06490,Masculino,3500 y más,2210,-34.7554643393452,-58.4240829326534
6544,2017,Lomas De Zamora,06490,Masculino,500-999,19,-34.7554643393452,-58.4240829326534
6545,2017,Lomas De Zamora,06490,Masculino,Ignorado,64,-34.7554643393452,-58.4240829326534
6546,2017,Lomas De Zamora,06490,Masculino,Menor a 500,1,-34.7554643393452,-58.4240829326534
6547,2017,Luján,06497,Masculino,1000-1499,5,-34.5676194636906,-59.1585123543241
6548,2017,Luján,06497,Masculino,1500-1999,12,-34.5676194636906,-59.1585123543241
6549,2017,Luján,06497,Masculino,2000-2499,51,-34.5676194636906,-59.1585123543241
6550,2017,Luján,06497,Masculino,2500-2999,154,-34.5676194636906,-59.1585123543241
6551,2017,Luján,06497,Masculino,3000-3499,337,-34.5676194636906,-59.1585123543241
6552,2017,Luján,06497,Masculino,3500 y más,275,-34.5676194636906,-59.1585123543241
6553,2017,Luján,06497,Masculino,500-999,2,-34.5676194636906,-59.1585123543241
6554,2017,Luján,06497,Masculino,Ignorado,14,-34.5676194636906,-59.1585123543241
6555,2017,Luján,06497,Masculino,Menor a 500,1,-34.5676194636906,-59.1585123543241
6556,2017,Magdalena,06505,Masculino,1500-1999,1,-35.1849498630336,-57.6863916153998
6557,2017,Magdalena,06505,Masculino,2000-2499,8,-35.1849498630336,-57.6863916153998
6558,2017,Magdalena,06505,Masculino,2500-2999,16,-35.1849498630336,-57.6863916153998
6559,2017,Magdalena,06505,Masculino,3000-3499,46,-35.1849498630336,-57.6863916153998
6560,2017,Magdalena,06505,Masculino,3500 y más,55,-35.1849498630336,-57.6863916153998
6561,2017,Magdalena,06505,Masculino,Ignorado,4,-35.1849498630336,-57.6863916153998
6562,2017,Maipú,06511,Masculino,1500-1999,1,-36.8865728370606,-57.5861731541635
6563,2017,Maipú,06511,Masculino,2000-2499,1,-36.8865728370606,-57.5861731541635
6564,2017,Maipú,06511,Masculino,2500-2999,9,-36.8865728370606,-57.5861731541635
6565,2017,Maipú,06511,Masculino,3000-3499,36,-36.8865728370606,-57.5861731541635
6566,2017,Maipú,06511,Masculino,3500 y más,26,-36.8865728370606,-57.5861731541635
6567,2017,Malvinas Argentinas,06515,Masculino,1000-1499,19,-34.4873038284663,-58.7121329971982
6568,2017,Malvinas Argentinas,06515,Masculino,1500-1999,48,-34.4873038284663,-58.7121329971982
6569,2017,Malvinas Argentinas,06515,Masculino,2000-2499,136,-34.4873038284663,-58.7121329971982
6570,2017,Malvinas Argentinas,06515,Masculino,2500-2999,389,-34.4873038284663,-58.7121329971982
6571,2017,Malvinas Argentinas,06515,Masculino,3000-3499,1008,-34.4873038284663,-58.7121329971982
6572,2017,Malvinas Argentinas,06515,Masculino,3500 y más,1103,-34.4873038284663,-58.7121329971982
6573,2017,Malvinas Argentinas,06515,Masculino,500-999,10,-34.4873038284663,-58.7121329971982
6574,2017,Malvinas Argentinas,06515,Masculino,Ignorado,22,-34.4873038284663,-58.7121329971982
6575,2017,Malvinas Argentinas,06515,Masculino,Menor a 500,1,-34.4873038284663,-58.7121329971982
6576,2017,Mar Chiquita,06518,Masculino,1000-1499,1,-37.4984341236931,-57.6436183313312
6577,2017,Mar Chiquita,06518,Masculino,1500-1999,5,-37.4984341236931,-57.6436183313312
6578,2017,Mar Chiquita,06518,Masculino,2000-2499,4,-37.4984341236931,-57.6436183313312
6579,2017,Mar Chiquita,06518,Masculino,2500-2999,33,-37.4984341236931,-57.6436183313312
6580,2017,Mar Chiquita,06518,Masculino,3000-3499,83,-37.4984341236931,-57.6436183313312
6581,2017,Mar Chiquita,06518,Masculino,3500 y más,79,-37.4984341236931,-57.6436183313312
6582,2017,Marcos Paz,06525,Masculino,1500-1999,8,-34.8137199832046,-58.8480634347315
6583,2017,Marcos Paz,06525,Masculino,2000-2499,31,-34.8137199832046,-58.8480634347315
6584,2017,Marcos Paz,06525,Masculino,2500-2999,94,-34.8137199832046,-58.8480634347315
6585,2017,Marcos Paz,06525,Masculino,3000-3499,243,-34.8137199832046,-58.8480634347315
6586,2017,Marcos Paz,06525,Masculino,3500 y más,232,-34.8137199832046,-58.8480634347315
6587,2017,Marcos Paz,06525,Masculino,500-999,3,-34.8137199832046,-58.8480634347315
6588,2017,Marcos Paz,06525,Masculino,Ignorado,4,-34.8137199832046,-58.8480634347315
6589,2017,Mercedes,06532,Masculino,1000-1499,2,-34.6971944325993,-59.42081198401
6590,2017,Mercedes,06532,Masculino,1500-1999,6,-34.6971944325993,-59.42081198401
6591,2017,Mercedes,06532,Masculino,2000-2499,30,-34.6971944325993,-59.42081198401
6592,2017,Mercedes,06532,Masculino,2500-2999,78,-34.6971944325993,-59.42081198401
6593,2017,Mercedes,06532,Masculino,3000-3499,200,-34.6971944325993,-59.42081198401
6594,2017,Mercedes,06532,Masculino,3500 y más,190,-34.6971944325993,-59.42081198401
6595,2017,Mercedes,06532,Masculino,Ignorado,11,-34.6971944325993,-59.42081198401
6596,2017,Merlo,06539,Masculino,1000-1499,36,-34.7108867791705,-58.7418777656329
6597,2017,Merlo,06539,Masculino,1500-1999,78,-34.7108867791705,-58.7418777656329
6598,2017,Merlo,06539,Masculino,2000-2499,215,-34.7108867791705,-58.7418777656329
6599,2017,Merlo,06539,Masculino,2500-2999,715,-34.7108867791705,-58.7418777656329
6600,2017,Merlo,06539,Masculino,3000-3499,1660,-34.7108867791705,-58.7418777656329
6601,2017,Merlo,06539,Masculino,3500 y más,2001,-34.7108867791705,-58.7418777656329
6602,2017,Merlo,06539,Masculino,500-999,14,-34.7108867791705,-58.7418777656329
6603,2017,Merlo,06539,Masculino,Ignorado,60,-34.7108867791705,-58.7418777656329
6604,2017,Monte,06547,Masculino,1000-1499,1,-35.5103702936319,-58.7694635013319
6605,2017,Monte,06547,Masculino,1500-1999,6,-35.5103702936319,-58.7694635013319
6606,2017,Monte,06547,Masculino,2000-2499,5,-35.5103702936319,-58.7694635013319
6607,2017,Monte,06547,Masculino,2500-2999,29,-35.5103702936319,-58.7694635013319
6608,2017,Monte,06547,Masculino,3000-3499,69,-35.5103702936319,-58.7694635013319
6609,2017,Monte,06547,Masculino,3500 y más,72,-35.5103702936319,-58.7694635013319
6610,2017,Monte,06547,Masculino,500-999,1,-35.5103702936319,-58.7694635013319
6611,2017,Monte,06547,Masculino,Ignorado,1,-35.5103702936319,-58.7694635013319
6612,2017,Monte Hermoso,06553,Masculino,2000-2499,4,-38.96257223668,-61.2904738793276
6613,2017,Monte Hermoso,06553,Masculino,2500-2999,7,-38.96257223668,-61.2904738793276
6614,2017,Monte Hermoso,06553,Masculino,3000-3499,24,-38.96257223668,-61.2904738793276
6615,2017,Monte Hermoso,06553,Masculino,3500 y más,24,-38.96257223668,-61.2904738793276
6616,2017,Moreno,06560,Masculino,1000-1499,38,-34.610617117824,-58.8109232680035
6617,2017,Moreno,06560,Masculino,1500-1999,82,-34.610617117824,-58.8109232680035
6618,2017,Moreno,06560,Masculino,2000-2499,197,-34.610617117824,-58.8109232680035
6619,2017,Moreno,06560,Masculino,2500-2999,628,-34.610617117824,-58.8109232680035
6620,2017,Moreno,06560,Masculino,3000-3499,1814,-34.610617117824,-58.8109232680035
6621,2017,Moreno,06560,Masculino,3500 y más,2054,-34.610617117824,-58.8109232680035
6622,2017,Moreno,06560,Masculino,500-999,17,-34.610617117824,-58.8109232680035
6623,2017,Moreno,06560,Masculino,Ignorado,60,-34.610617117824,-58.8109232680035
6624,2017,Moreno,06560,Masculino,Menor a 500,1,-34.610617117824,-58.8109232680035
6625,2017,Morón,06568,Masculino,1000-1499,15,-34.6491410653179,-58.6198433488168
6626,2017,Morón,06568,Masculino,1500-1999,43,-34.6491410653179,-58.6198433488168
6627,2017,Morón,06568,Masculino,2000-2499,110,-34.6491410653179,-58.6198433488168
6628,2017,Morón,06568,Masculino,2500-2999,322,-34.6491410653179,-58.6198433488168
6629,2017,Morón,06568,Masculino,3000-3499,806,-34.6491410653179,-58.6198433488168
6630,2017,Morón,06568,Masculino,3500 y más,833,-34.6491410653179,-58.6198433488168
6631,2017,Morón,06568,Masculino,500-999,8,-34.6491410653179,-58.6198433488168
6632,2017,Morón,06568,Masculino,Ignorado,40,-34.6491410653179,-58.6198433488168
6633,2017,Navarro,06574,Masculino,1000-1499,1,-35.0304083582525,-59.429785480408
6634,2017,Navarro,06574,Masculino,1500-1999,3,-35.0304083582525,-59.429785480408
6635,2017,Navarro,06574,Masculino,2000-2499,6,-35.0304083582525,-59.429785480408
6636,2017,Navarro,06574,Masculino,2500-2999,20,-35.0304083582525,-59.429785480408
6637,2017,Navarro,06574,Masculino,3000-3499,52,-35.0304083582525,-59.429785480408
6638,2017,Navarro,06574,Masculino,3500 y más,47,-35.0304083582525,-59.429785480408
6639,2017,Necochea,06581,Masculino,1000-1499,10,-38.2555189703716,-59.1673660597249
6640,2017,Necochea,06581,Masculino,1500-1999,11,-38.2555189703716,-59.1673660597249
6641,2017,Necochea,06581,Masculino,2000-2499,33,-38.2555189703716,-59.1673660597249
6642,2017,Necochea,06581,Masculino,2500-2999,79,-38.2555189703716,-59.1673660597249
6643,2017,Necochea,06581,Masculino,3000-3499,254,-38.2555189703716,-59.1673660597249
6644,2017,Necochea,06581,Masculino,3500 y más,263,-38.2555189703716,-59.1673660597249
6645,2017,Necochea,06581,Masculino,500-999,1,-38.2555189703716,-59.1673660597249
6646,2017,Necochea,06581,Masculino,Ignorado,2,-38.2555189703716,-59.1673660597249
6647,2017,9 De Julio,06588,Masculino,1500-1999,8,-35.481190578256,-60.9751157295027
6648,2017,9 De Julio,06588,Masculino,2000-2499,21,-35.481190578256,-60.9751157295027
6649,2017,9 De Julio,06588,Masculino,2500-2999,61,-35.481190578256,-60.9751157295027
6650,2017,9 De Julio,06588,Masculino,3000-3499,153,-35.481190578256,-60.9751157295027
6651,2017,9 De Julio,06588,Masculino,3500 y más,91,-35.481190578256,-60.9751157295027
6652,2017,9 De Julio,06588,Masculino,Ignorado,6,-35.481190578256,-60.9751157295027
6653,2017,Olavarría,06595,Masculino,1000-1499,2,-36.8567012129546,-60.6707349373354
6654,2017,Olavarría,06595,Masculino,1500-1999,15,-36.8567012129546,-60.6707349373354
6655,2017,Olavarría,06595,Masculino,2000-2499,41,-36.8567012129546,-60.6707349373354
6656,2017,Olavarría,06595,Masculino,2500-2999,133,-36.8567012129546,-60.6707349373354
6657,2017,Olavarría,06595,Masculino,3000-3499,368,-36.8567012129546,-60.6707349373354
6658,2017,Olavarría,06595,Masculino,3500 y más,279,-36.8567012129546,-60.6707349373354
6659,2017,Olavarría,06595,Masculino,500-999,3,-36.8567012129546,-60.6707349373354
6660,2017,Olavarría,06595,Masculino,Ignorado,8,-36.8567012129546,-60.6707349373354
6661,2017,Patagones,06602,Masculino,1000-1499,1,-40.197325042123,-62.8529085912033
6662,2017,Patagones,06602,Masculino,1500-1999,1,-40.197325042123,-62.8529085912033
6663,2017,Patagones,06602,Masculino,2000-2499,6,-40.197325042123,-62.8529085912033
6664,2017,Patagones,06602,Masculino,2500-2999,30,-40.197325042123,-62.8529085912033
6665,2017,Patagones,06602,Masculino,3000-3499,70,-40.197325042123,-62.8529085912033
6666,2017,Patagones,06602,Masculino,3500 y más,108,-40.197325042123,-62.8529085912033
6667,2017,Patagones,06602,Masculino,Ignorado,2,-40.197325042123,-62.8529085912033
6668,2017,Pehuajó,06609,Masculino,1000-1499,4,-35.8833833438579,-61.9271985156994
6669,2017,Pehuajó,06609,Masculino,1500-1999,8,-35.8833833438579,-61.9271985156994
6670,2017,Pehuajó,06609,Masculino,2000-2499,18,-35.8833833438579,-61.9271985156994
6671,2017,Pehuajó,06609,Masculino,2500-2999,43,-35.8833833438579,-61.9271985156994
6672,2017,Pehuajó,06609,Masculino,3000-3499,112,-35.8833833438579,-61.9271985156994
6673,2017,Pehuajó,06609,Masculino,3500 y más,110,-35.8833833438579,-61.9271985156994
6674,2017,Pehuajó,06609,Masculino,Ignorado,7,-35.8833833438579,-61.9271985156994
6675,2017,Pellegrini,06616,Masculino,2000-2499,2,-36.2709141317701,-63.2257388675913
6676,2017,Pellegrini,06616,Masculino,2500-2999,6,-36.2709141317701,-63.2257388675913
6677,2017,Pellegrini,06616,Masculino,3000-3499,30,-36.2709141317701,-63.2257388675913
6678,2017,Pellegrini,06616,Masculino,3500 y más,14,-36.2709141317701,-63.2257388675913
6679,2017,Pergamino,06623,Masculino,1000-1499,12,-33.8358155353661,-60.5450748689576
6680,2017,Pergamino,06623,Masculino,1500-1999,6,-33.8358155353661,-60.5450748689576
6681,2017,Pergamino,06623,Masculino,2000-2499,41,-33.8358155353661,-60.5450748689576
6682,2017,Pergamino,06623,Masculino,2500-2999,114,-33.8358155353661,-60.5450748689576
6683,2017,Pergamino,06623,Masculino,3000-3499,306,-33.8358155353661,-60.5450748689576
6684,2017,Pergamino,06623,Masculino,3500 y más,321,-33.8358155353661,-60.5450748689576
6685,2017,Pergamino,06623,Masculino,500-999,2,-33.8358155353661,-60.5450748689576
6686,2017,Pergamino,06623,Masculino,Ignorado,15,-33.8358155353661,-60.5450748689576
6687,2017,Pila,06630,Masculino,1000-1499,1,-36.2023512628961,-58.3408970254988
6688,2017,Pila,06630,Masculino,2000-2499,3,-36.2023512628961,-58.3408970254988
6689,2017,Pila,06630,Masculino,2500-2999,6,-36.2023512628961,-58.3408970254988
6690,2017,Pila,06630,Masculino,3000-3499,10,-36.2023512628961,-58.3408970254988
6691,2017,Pila,06630,Masculino,3500 y más,14,-36.2023512628961,-58.3408970254988
6692,2017,Pilar,06638,Masculino,1000-1499,17,-34.4481990221196,-58.9034413925773
6693,2017,Pilar,06638,Masculino,1500-1999,49,-34.4481990221196,-58.9034413925773
6694,2017,Pilar,06638,Masculino,2000-2499,145,-34.4481990221196,-58.9034413925773
6695,2017,Pilar,06638,Masculino,2500-2999,459,-34.4481990221196,-58.9034413925773
6696,2017,Pilar,06638,Masculino,3000-3499,1177,-34.4481990221196,-58.9034413925773
6697,2017,Pilar,06638,Masculino,3500 y más,1387,-34.4481990221196,-58.9034413925773
6698,2017,Pilar,06638,Masculino,500-999,11,-34.4481990221196,-58.9034413925773
6699,2017,Pilar,06638,Masculino,Ignorado,98,-34.4481990221196,-58.9034413925773
6700,2017,Pinamar,06644,Masculino,1000-1499,3,-37.109945873389,-56.8696753983418
6701,2017,Pinamar,06644,Masculino,1500-1999,4,-37.109945873389,-56.8696753983418
6702,2017,Pinamar,06644,Masculino,2000-2499,14,-37.109945873389,-56.8696753983418
6703,2017,Pinamar,06644,Masculino,2500-2999,48,-37.109945873389,-56.8696753983418
6704,2017,Pinamar,06644,Masculino,3000-3499,98,-37.109945873389,-56.8696753983418
6705,2017,Pinamar,06644,Masculino,3500 y más,139,-37.109945873389,-56.8696753983418
6706,2017,Pinamar,06644,Masculino,Ignorado,3,-37.109945873389,-56.8696753983418
6707,2017,Presidente Perón,06648,Masculino,1000-1499,6,-34.9298313021932,-58.398091246683
6708,2017,Presidente Perón,06648,Masculino,1500-1999,12,-34.9298313021932,-58.398091246683
6709,2017,Presidente Perón,06648,Masculino,2000-2499,19,-34.9298313021932,-58.398091246683
6710,2017,Presidente Perón,06648,Masculino,2500-2999,124,-34.9298313021932,-58.398091246683
6711,2017,Presidente Perón,06648,Masculino,3000-3499,372,-34.9298313021932,-58.398091246683
6712,2017,Presidente Perón,06648,Masculino,3500 y más,349,-34.9298313021932,-58.398091246683
6713,2017,Presidente Perón,06648,Masculino,500-999,3,-34.9298313021932,-58.398091246683
6714,2017,Presidente Perón,06648,Masculino,Ignorado,85,-34.9298313021932,-58.398091246683
6715,2017,Puán,06651,Masculino,1000-1499,2,-38.0746044476757,-63.0577463401746
6716,2017,Puán,06651,Masculino,2000-2499,3,-38.0746044476757,-63.0577463401746
6717,2017,Puán,06651,Masculino,2500-2999,15,-38.0746044476757,-63.0577463401746
6718,2017,Puán,06651,Masculino,3000-3499,40,-38.0746044476757,-63.0577463401746
6719,2017,Puán,06651,Masculino,3500 y más,30,-38.0746044476757,-63.0577463401746
6720,2017,Punta Indio,06655,Masculino,1500-1999,4,-35.4261581088971,-57.3996034517523
6721,2017,Punta Indio,06655,Masculino,2000-2499,3,-35.4261581088971,-57.3996034517523
6722,2017,Punta Indio,06655,Masculino,2500-2999,12,-35.4261581088971,-57.3996034517523
6723,2017,Punta Indio,06655,Masculino,3000-3499,23,-35.4261581088971,-57.3996034517523
6724,2017,Punta Indio,06655,Masculino,3500 y más,39,-35.4261581088971,-57.3996034517523
6725,2017,Quilmes,06658,Masculino,1000-1499,28,-34.7350141996909,-58.2768874201614
6726,2017,Quilmes,06658,Masculino,1500-1999,75,-34.7350141996909,-58.2768874201614
6727,2017,Quilmes,06658,Masculino,2000-2499,231,-34.7350141996909,-58.2768874201614
6728,2017,Quilmes,06658,Masculino,2500-2999,782,-34.7350141996909,-58.2768874201614
6729,2017,Quilmes,06658,Masculino,3000-3499,2040,-34.7350141996909,-58.2768874201614
6730,2017,Quilmes,06658,Masculino,3500 y más,1755,-34.7350141996909,-58.2768874201614
6731,2017,Quilmes,06658,Masculino,500-999,14,-34.7350141996909,-58.2768874201614
